occurrenceID,countryCode,country,locality,decimalLatitude,decimalLongitude,geodeticDatum,coordinateUncertaintyInMeters,scientificName,numberOfRoadkill,year,month,day,roadID,roadType,surveyType,roadLength,initialRoadLatitude,initialRoadLongitude,finalRoadLatitude,finalRoadLongitude,surveyPeriod,startYear,finalYear,firstMonthOfTheYear,lastMonthOfTheYear,surveyFrequency,associatedReferences
d66ef458-39cd-4ed2-af51-7fe78c2cbd72,BR,Brazil,Ribas do Rio Pardo,-20.4728,-53.6299,WGS84,30,Tapirus terrestris,1,2018,6,20,BR262,paved (1 lane),Systematic,182,-20.464222,-54.553849,-20.443631,-52.89627,1089,2017,2020,2,2,2/month,Ascensao et al. 2021
a9faed15-b948-45fe-8f9b-0940e0b512bb,BR,Brazil,Dois Irmãos do Buriti,-20.4837,-55.2779,WGS84,30,Tapirus terrestris,1,2017,10,24,BR262,paved (1 lane),Systematic,339,-20.477907,-54.751757,-19.520655,-57.420473,1108,2017,2020,2,3,2/month,Ascensao et al. 2021
08e9ba02-0e63-43d0-bb69-7e676f874509,BR,Brazil,Água Clara,-20.4875,-52.7738,WGS84,30,Tapirus terrestris,1,2017,6,14,BR262,paved (1 lane),Systematic,129,-20.445549,-52.873896,-20.811572,-51.733001,363,2017,2018,3,3,2/month,Ascensao et al. 2021
7f7b214d-9f8b-4cbb-a378-b9b0e81c8fdd,BR,Brazil,Palmeiras,-20.4876,-55.3187,WGS84,30,Tapirus terrestris,1,2017,6,19,BR262,paved (1 lane),Systematic,339,-20.477907,-54.751757,-19.520655,-57.420473,1108,2017,2020,2,3,2/month,Ascensao et al. 2021
505078c2-8553-43c1-95d4-1690a6b8e001,BR,Brazil,Palmeiras,-20.4919,-55.2922,WGS84,30,Tapirus terrestris,1,2018,11,22,BR262,paved (1 lane),Systematic,339,-20.477907,-54.751757,-19.520655,-57.420473,1108,2017,2020,2,3,2/month,Ascensao et al. 2021
9560918c-f41b-4b4d-8bd7-15ede941e9f8,BR,Brazil,Anastácio,-20.4943,-55.935,WGS84,30,Tapirus terrestris,1,2019,7,2,BR262,paved (1 lane),Systematic,339,-20.477907,-54.751757,-19.520655,-57.420473,1108,2017,2020,2,3,2/month,Ascensao et al. 2021
1a47870c-34f3-46a7-b0f8-5e1a44bee460,BR,Brazil,Água Clara,-20.4948,-52.7353,WGS84,30,Tapirus terrestris,1,2017,3,29,BR262,paved (1 lane),Systematic,129,-20.445549,-52.873896,-20.811572,-51.733001,363,2017,2018,3,3,2/month,Ascensao et al. 2021
de291c9e-ed80-4675-aa55-efa3f5e1b22a,BR,Brazil,Campo Grande,-20.4959,-54.3016,WGS84,30,Tapirus terrestris,1,2019,9,9,BR262,paved (1 lane),Systematic,182,-20.464222,-54.553849,-20.443631,-52.89627,1089,2017,2020,2,2,2/month,Ascensao et al. 2021
7b7dc05a-65d7-4805-9529-98d26c151881,BR,Brazil,Campo Grande,-20.4968,-54.2181,WGS84,30,Tapirus terrestris,1,2019,10,23,BR262,paved (1 lane),Systematic,182,-20.464222,-54.553849,-20.443631,-52.89627,1089,2017,2020,2,2,2/month,Ascensao et al. 2021
d117d396-20a2-476c-823b-0f9fb52c6686,BR,Brazil,Campo Grande,-20.4983,-54.2968,WGS84,30,Tapirus terrestris,1,2017,9,25,BR262,paved (1 lane),Systematic,182,-20.464222,-54.553849,-20.443631,-52.89627,1089,2017,2020,2,2,2/month,Ascensao et al. 2021
8a6a6d5e-5736-4205-9839-ed70a74fe799,BR,Brazil,Anastácio,-20.504,-55.738,WGS84,30,Tapirus terrestris,1,2019,7,25,BR262,paved (1 lane),Opportunistic,,,,,,,,,,,,
c416a218-8f24-432c-8980-a6bef81d3de1,BR,Brazil,Campo Grande,-20.5062,-54.2669,WGS84,30,Tapirus terrestris,1,2019,6,17,BR262,paved (1 lane),Systematic,182,-20.464222,-54.553849,-20.443631,-52.89627,1089,2017,2020,2,2,2/month,Ascensao et al. 2021
44a7781b-7389-476f-89fb-91585fb7f172,BR,Brazil,Água Clara,-20.5122,-52.6417,WGS84,30,Tapirus terrestris,1,2017,12,23,BR262,paved (1 lane),Systematic,129,-20.445549,-52.873896,-20.811572,-51.733001,363,2017,2018,3,3,2/month,Ascensao et al. 2021
1e09e43c-39fd-4d64-8c34-a627cfda5c0f,BR,Brazil,Anastácio,-20.5193,-55.6054,WGS84,30,Tapirus terrestris,1,2017,2,27,BR262,paved (1 lane),Systematic,339,-20.477907,-54.751757,-19.520655,-57.420473,1108,2017,2020,2,3,2/month,Ascensao et al. 2021
31ba81ef-1c91-43e9-a052-b2502ff66926,BR,Brazil,Palmeiras,-20.5323,-55.4174,WGS84,30,Tapirus terrestris,1,2017,3,27,BR262,paved (1 lane),Systematic,339,-20.477907,-54.751757,-19.520655,-57.420473,1108,2017,2020,2,3,2/month,Ascensao et al. 2021
55a273d8-082b-4fb5-af2d-1e48b0483b86,BR,Brazil,Palmeiras,-20.5381,-55.564,WGS84,30,Tapirus terrestris,1,2017,3,30,BR262,paved (1 lane),Opportunistic,,,,,,,,,,,,
1120c8df-d16a-4ad0-93e5-86d29829a53b,BR,Brazil,Dois Irmãos do Buriti,-20.5388,-55.5619,WGS84,30,Tapirus terrestris,1,2019,3,12,BR262,paved (1 lane),Systematic,339,-20.477907,-54.751757,-19.520655,-57.420473,1108,2017,2020,2,3,2/month,Ascensao et al. 2021
bcccf7d0-6284-4180-b224-0a592efec867,BR,Brazil,Água Clara,-20.5409,-52.5601,WGS84,30,Tapirus terrestris,1,2017,6,14,BR262,paved (1 lane),Systematic,129,-20.445549,-52.873896,-20.811572,-51.733001,363,2017,2018,3,3,2/month,Ascensao et al. 2021
08ac12e1-b164-4ef3-b18b-0ac867ec7b01,BR,Brazil,Palmeiras,-20.5472,-55.4631,WGS84,30,Tapirus terrestris,1,2018,11,22,BR262,paved (1 lane),Systematic,339,-20.477907,-54.751757,-19.520655,-57.420473,1108,2017,2020,2,3,2/month,Ascensao et al. 2021
25584563-3b74-43dd-b27e-9ae56e4e3a9b,BR,Brazil,Palmeiras,-20.5566,-55.5092,WGS84,30,Tapirus terrestris,1,2018,10,10,BR262,paved (1 lane),Systematic,339,-20.477907,-54.751757,-19.520655,-57.420473,1108,2017,2020,2,3,2/month,Ascensao et al. 2021
418b80b5-8484-45bc-8650-9eaadfc458dc,BR,Brazil,Palmeiras,-20.5572,-55.4933,WGS84,30,Tapirus terrestris,1,2017,8,2,BR262,paved (1 lane),Opportunistic,,,,,,,,,,,,
3abc93d7-75ad-476b-89f1-edc5d224fa79,BR,Brazil,Palmeiras,-20.5572,-55.4937,WGS84,30,Tapirus terrestris,1,2017,3,13,BR262,paved (1 lane),Systematic,339,-20.477907,-54.751757,-19.520655,-57.420473,1108,2017,2020,2,3,2/month,Ascensao et al. 2021
c36b5aa9-b10e-4902-94a1-a2898e7ae11f,BR,Brazil,Água Clara,-20.5597,-52.5178,WGS84,30,Tapirus terrestris,1,2017,10,9,BR262,paved (1 lane),Systematic,129,-20.445549,-52.873896,-20.811572,-51.733001,363,2017,2018,3,3,2/month,Ascensao et al. 2021
a85c074e-4ac5-493f-8889-dce74c0ca49c,BR,Brazil,Campo Grande,-20.5662,-54.6027,WGS84,30,Tapirus terrestris,1,2018,6,6,BR262,paved (1 lane),Systematic,339,-20.477907,-54.751757,-19.520655,-57.420473,1108,2017,2020,2,3,2/month,Ascensao et al. 2021
99d2e37f-ab38-46a4-ad57-d1eda69dd7e9,BR,Brazil,Garcias,-20.6228,-52.3656,WGS84,30,Tapirus terrestris,1,2017,9,8,BR262,paved (1 lane),Systematic,129,-20.445549,-52.873896,-20.811572,-51.733001,363,2017,2018,3,3,2/month,Ascensao et al. 2021
2feb5636-3cff-4126-85af-86682277fe13,BR,Brazil,Garcias,-20.625,-52.3602,WGS84,30,Tapirus terrestris,1,2017,6,14,BR262,paved (1 lane),Systematic,129,-20.445549,-52.873896,-20.811572,-51.733001,363,2017,2018,3,3,2/month,Ascensao et al. 2021
b892f7b5-f314-4749-977a-96381dd55d06,BR,Brazil,Garcias,-20.638,-52.3294,WGS84,30,Tapirus terrestris,1,2017,9,25,BR262,paved (1 lane),Systematic,129,-20.445549,-52.873896,-20.811572,-51.733001,363,2017,2018,3,3,2/month,Ascensao et al. 2021
f4e139cd-3cb6-4104-bcb5-ab67ba768c54,BR,Brazil,Campo Grande,-20.6409,-54.5179,WGS84,30,Tapirus terrestris,1,2020,1,9,MS040,paved (1 lane),Systematic,224,-20.555412,-54.555259,-21.298545,-52.840677,1095,2017,2020,2,2,2/month,Ascensao et al. 2021
14fee36a-2ae1-408e-86c2-ef8866b9bf79,BR,Brazil,Garcias,-20.64,-52.3248,WGS84,30,Tapirus terrestris,1,2017,5,2,BR262,paved (1 lane),Systematic,129,-20.445549,-52.873896,-20.811572,-51.733001,363,2017,2018,3,3,2/month,Ascensao et al. 2021
37e26bc8-04ee-4847-8131-960feb910eb2,BR,Brazil,Garcias,-20.6464,-52.3096,WGS84,30,Tapirus terrestris,1,2017,8,25,BR262,paved (1 lane),Systematic,129,-20.445549,-52.873896,-20.811572,-51.733001,363,2017,2018,3,3,2/month,Ascensao et al. 2021
cc49fac9-8cc0-4442-af40-3141da638451,BR,Brazil,Santa Terezinha,-20.6806,-54.4024,WGS84,30,Tapirus terrestris,1,2019,12,21,MS040,paved (1 lane),Systematic,224,-20.555412,-54.555259,-21.298545,-52.840677,1095,2017,2020,2,2,2/month,Ascensao et al. 2021
1bb2660b-d085-43e5-8856-f7ededf89e4c,BR,Brazil,Santa Terezinha,-20.6807,-54.4029,WGS84,30,Tapirus terrestris,1,2019,5,13,MS040,paved (1 lane),Systematic,224,-20.555412,-54.555259,-21.298545,-52.840677,1095,2017,2020,2,2,2/month,Ascensao et al. 2021
a106349e-ddf2-4c8f-b502-0abb9e838a1c,BR,Brazil,Santa Terezinha,-20.6867,-54.4383,WGS84,30,Tapirus terrestris,1,2019,11,27,MS040,paved (1 lane),Systematic,224,-20.555412,-54.555259,-21.298545,-52.840677,1095,2017,2020,2,2,2/month,Ascensao et al. 2021
45c67cfc-a5eb-4dbe-886a-13e1f75da310,BR,Brazil,Santa Terezinha,-20.6872,-54.4406,WGS84,30,Tapirus terrestris,1,2017,12,14,MS040,paved (1 lane),Opportunistic,,,,,,,,,,,,
39c803af-af4a-4375-bee1-d99aa7367526,BR,Brazil,Santa Terezinha,-20.6876,-54.4409,WGS84,30,Tapirus terrestris,1,2017,7,25,MS040,paved (1 lane),Systematic,224,-20.555412,-54.555259,-21.298545,-52.840677,1095,2017,2020,2,2,2/month,Ascensao et al. 2021
af9bc810-9265-480e-a834-1441a174a1f8,BR,Brazil,Santa Terezinha,-20.6913,-54.3748,WGS84,30,Tapirus terrestris,1,2019,8,19,MS040,paved (1 lane),Systematic,224,-20.555412,-54.555259,-21.298545,-52.840677,1095,2017,2020,2,2,2/month,Ascensao et al. 2021
cf670356-073c-4722-8601-c3cec7b1d65c,BR,Brazil,Santa Terezinha,-20.6971,-54.3088,WGS84,30,Tapirus terrestris,1,2017,11,26,MS040,paved (1 lane),Opportunistic,,,,,,,,,,,,
47836432-0ea9-428c-94a4-8c851cf52ae0,BR,Brazil,Santa Terezinha,-20.6986,-54.3273,WGS84,30,Tapirus terrestris,1,2017,2,7,MS040,paved (1 lane),Systematic,224,-20.555412,-54.555259,-21.298545,-52.840677,1095,2017,2020,2,2,2/month,Ascensao et al. 2021
1f65f55e-0cef-416f-ba93-e81e4b9a8ec6,BR,Brazil,Santa Terezinha,-20.6988,-54.3614,WGS84,30,Tapirus terrestris,1,2019,5,13,MS040,paved (1 lane),Systematic,224,-20.555412,-54.555259,-21.298545,-52.840677,1095,2017,2020,2,2,2/month,Ascensao et al. 2021
c14ba250-fc79-475d-9e26-a80a1dc603b8,BR,Brazil,Santa Terezinha,-20.6996,-54.3378,WGS84,30,Tapirus terrestris,1,2017,8,9,MS040,paved (1 lane),Systematic,224,-20.555412,-54.555259,-21.298545,-52.840677,1095,2017,2020,2,2,2/month,Ascensao et al. 2021
a350dd47-1b9e-438d-967d-16a8e76c29a8,BR,Brazil,Arapuá,-20.7098,-52.1599,WGS84,30,Tapirus terrestris,2,2017,9,8,BR262,paved (1 lane),Systematic,129,-20.445549,-52.873896,-20.811572,-51.733001,363,2017,2018,3,3,2/month,Ascensao et al. 2021
29b3ddaa-e4de-4ca7-bbfc-432189799015,BR,Brazil,Santa Terezinha,-20.7376,-54.1955,WGS84,30,Tapirus terrestris,1,2018,8,7,MS040,paved (1 lane),Systematic,224,-20.555412,-54.555259,-21.298545,-52.840677,1095,2017,2020,2,2,2/month,Ascensao et al. 2021
fd6e5234-c874-43d4-86ed-ca60e90efb92,BR,Brazil,Santa Terezinha,-20.7516,-54.1847,WGS84,30,Tapirus terrestris,1,2017,11,28,MS040,paved (1 lane),Systematic,224,-20.555412,-54.555259,-21.298545,-52.840677,1095,2017,2020,2,2,2/month,Ascensao et al. 2021
16242573-2025-4c18-be81-b2695faf8755,BR,Brazil,Santa Terezinha,-20.7621,-54.1804,WGS84,30,Tapirus terrestris,1,2019,8,19,MS040,paved (1 lane),Systematic,224,-20.555412,-54.555259,-21.298545,-52.840677,1095,2017,2020,2,2,2/month,Ascensao et al. 2021
2aa9fd33-14ce-4e39-a116-4b7712f72e0c,BR,Brazil,Arapuá,-20.769,-51.9947,WGS84,30,Tapirus terrestris,1,2018,1,15,BR262,paved (1 lane),Systematic,129,-20.445549,-52.873896,-20.811572,-51.733001,363,2017,2018,3,3,2/month,Ascensao et al. 2021
a4c18dd6-7435-4036-93bd-8c30cf0c0c82,BR,Brazil,Santa Terezinha,-20.7816,-54.1725,WGS84,30,Tapirus terrestris,1,2019,6,9,MS040,paved (1 lane),Systematic,224,-20.555412,-54.555259,-21.298545,-52.840677,1095,2017,2020,2,2,2/month,Ascensao et al. 2021
08701bad-0a5b-4b69-9077-e5e51e8d5e36,BR,Brazil,Santa Terezinha,-20.782,-54.1723,WGS84,30,Tapirus terrestris,1,2018,9,3,MS040,paved (1 lane),Systematic,224,-20.555412,-54.555259,-21.298545,-52.840677,1095,2017,2020,2,2,2/month,Ascensao et al. 2021
84c24978-9f6e-45ad-86d9-6fe31c87839c,BR,Brazil,Santa Terezinha,-20.7933,-54.1678,WGS84,30,Tapirus terrestris,1,2020,1,9,MS040,paved (1 lane),Systematic,224,-20.555412,-54.555259,-21.298545,-52.840677,1095,2017,2020,2,2,2/month,Ascensao et al. 2021
fad29f10-b87e-4ba5-8c2d-ac7a9c37255d,BR,Brazil,Santa Terezinha,-20.7988,-54.1656,WGS84,30,Tapirus terrestris,1,2018,9,3,MS040,paved (1 lane),Systematic,224,-20.555412,-54.555259,-21.298545,-52.840677,1095,2017,2020,2,2,2/month,Ascensao et al. 2021
97db800e-13a9-4a29-8b3d-abe61690a9fb,BR,Brazil,Santa Terezinha,-20.8094,-54.1618,WGS84,30,Tapirus terrestris,1,2018,11,26,MS040,paved (1 lane),Systematic,224,-20.555412,-54.555259,-21.298545,-52.840677,1095,2017,2020,2,2,2/month,Ascensao et al. 2021
059bf1df-eee1-4476-b399-8f3f9eca07b0,BR,Brazil,Santa Terezinha,-20.8094,-54.1618,WGS84,30,Tapirus terrestris,1,2019,2,18,MS040,paved (1 lane),Systematic,224,-20.555412,-54.555259,-21.298545,-52.840677,1095,2017,2020,2,2,2/month,Ascensao et al. 2021
b04182df-6718-4e7f-93ea-8568581958d6,BR,Brazil,Santa Terezinha,-20.8128,-54.1605,WGS84,30,Tapirus terrestris,1,2018,7,9,MS040,paved (1 lane),Systematic,224,-20.555412,-54.555259,-21.298545,-52.840677,1095,2017,2020,2,2,2/month,Ascensao et al. 2021
4771f2d0-a7a0-480b-aefe-ff5fd9806b1f,BR,Brazil,Santa Terezinha,-20.8245,-54.1561,WGS84,30,Tapirus terrestris,1,2017,3,7,MS040,paved (1 lane),Systematic,224,-20.555412,-54.555259,-21.298545,-52.840677,1095,2017,2020,2,2,2/month,Ascensao et al. 2021
438cfa24-67e7-4938-8472-51d7ade7b09a,BR,Brazil,Santa Terezinha,-20.8334,-54.1528,WGS84,30,Tapirus terrestris,1,2019,12,21,MS040,paved (1 lane),Systematic,224,-20.555412,-54.555259,-21.298545,-52.840677,1095,2017,2020,2,2,2/month,Ascensao et al. 2021
cd87f0e0-c699-41d8-a32c-1f636fbf41c0,BR,Brazil,Santa Terezinha,-20.9458,-54.1171,WGS84,30,Tapirus terrestris,1,2019,4,17,MS040,paved (1 lane),Systematic,224,-20.555412,-54.555259,-21.298545,-52.840677,1095,2017,2020,2,2,2/month,Ascensao et al. 2021
b4ca4c0e-e7b9-4bb2-b5ee-bee82bdfbc3c,BR,Brazil,Santa Terezinha,-20.96,-54.1001,WGS84,30,Tapirus terrestris,1,2018,7,9,MS040,paved (1 lane),Systematic,224,-20.555412,-54.555259,-21.298545,-52.840677,1095,2017,2020,2,2,2/month,Ascensao et al. 2021
435556f0-722d-4f5b-ae05-6fb97fcc6ed2,BR,Brazil,Santa Terezinha,-20.969,-54.0804,WGS84,30,Tapirus terrestris,1,2017,10,31,MS040,paved (1 lane),Systematic,224,-20.555412,-54.555259,-21.298545,-52.840677,1095,2017,2020,2,2,2/month,Ascensao et al. 2021
9e3e3a7f-7335-4351-959d-e35323ff68b1,BR,Brazil,Santa Terezinha,-20.9701,-54.0787,WGS84,30,Tapirus terrestris,1,2017,6,28,MS040,paved (1 lane),Systematic,224,-20.555412,-54.555259,-21.298545,-52.840677,1095,2017,2020,2,2,2/month,Ascensao et al. 2021
58ec0fca-ece7-449a-ae1e-242af8f3ed22,BR,Brazil,Santa Terezinha,-20.9736,-54.0729,WGS84,30,Tapirus terrestris,1,2020,1,21,MS040,paved (1 lane),Systematic,224,-20.555412,-54.555259,-21.298545,-52.840677,1095,2017,2020,2,2,2/month,Ascensao et al. 2021
01a994c4-2b26-4b2d-851d-8c8b47a5338f,BR,Brazil,Santa Terezinha,-20.9869,-54.0506,WGS84,30,Tapirus terrestris,1,2019,4,29,MS040,paved (1 lane),Systematic,224,-20.555412,-54.555259,-21.298545,-52.840677,1095,2017,2020,2,2,2/month,Ascensao et al. 2021
1bbc78b3-9afa-4440-862d-bd6822e1e125,BR,Brazil,Santa Terezinha,-20.987,-54.0505,WGS84,30,Tapirus terrestris,1,2019,4,3,MS040,paved (1 lane),Systematic,224,-20.555412,-54.555259,-21.298545,-52.840677,1095,2017,2020,2,2,2/month,Ascensao et al. 2021
6a184a9e-5760-47ca-9738-48492fa18489,BR,Brazil,Santa Terezinha,-20.9916,-54.043,WGS84,30,Tapirus terrestris,1,2019,8,19,MS040,paved (1 lane),Systematic,224,-20.555412,-54.555259,-21.298545,-52.840677,1095,2017,2020,2,2,2/month,Ascensao et al. 2021
68611dac-d9c6-4535-baad-8bded43bde9a,BR,Brazil,Santa Terezinha,-20.9928,-54.0411,WGS84,30,Tapirus terrestris,1,2019,6,9,MS040,paved (1 lane),Systematic,224,-20.555412,-54.555259,-21.298545,-52.840677,1095,2017,2020,2,2,2/month,Ascensao et al. 2021
90f3c929-1f93-4be0-ae30-c098e0439812,BR,Brazil,Santa Terezinha,-20.9929,-54.0409,WGS84,30,Tapirus terrestris,1,2019,3,6,MS040,paved (1 lane),Systematic,224,-20.555412,-54.555259,-21.298545,-52.840677,1095,2017,2020,2,2,2/month,Ascensao et al. 2021
0a11475c-aaba-4040-b5db-86a1a239019d,BR,Brazil,Santa Terezinha,-21.0044,-54.0219,WGS84,30,Tapirus terrestris,1,2017,7,25,MS040,paved (1 lane),Systematic,224,-20.555412,-54.555259,-21.298545,-52.840677,1095,2017,2020,2,2,2/month,Ascensao et al. 2021
0b96075a-dc73-4ab0-88cf-0946de4e291a,BR,Brazil,Santa Terezinha,-21.0079,-54.0161,WGS84,30,Tapirus terrestris,1,2017,3,21,MS040,paved (1 lane),Systematic,224,-20.555412,-54.555259,-21.298545,-52.840677,1095,2017,2020,2,2,2/month,Ascensao et al. 2021
1796f8b9-1acf-4fd1-baa5-190c30f34d88,BR,Brazil,Santa Terezinha,-21.0224,-53.9921,WGS84,30,Tapirus terrestris,1,2019,9,2,MS040,paved (1 lane),Systematic,224,-20.555412,-54.555259,-21.298545,-52.840677,1095,2017,2020,2,2,2/month,Ascensao et al. 2021
5713d354-4055-43ea-b573-e93fcc3ce5e8,BR,Brazil,Santa Terezinha,-21.0376,-53.967,WGS84,30,Tapirus terrestris,1,2018,8,20,MS040,paved (1 lane),Systematic,224,-20.555412,-54.555259,-21.298545,-52.840677,1095,2017,2020,2,2,2/month,Ascensao et al. 2021
6e27aeee-9034-4a3f-bb83-727a4690706f,BR,Brazil,Santa Terezinha,-21.0378,-53.9668,WGS84,30,Tapirus terrestris,1,2017,9,18,MS040,paved (1 lane),Systematic,224,-20.555412,-54.555259,-21.298545,-52.840677,1095,2017,2020,2,2,2/month,Ascensao et al. 2021
9479fc04-a377-49a2-b409-db59d86eabd4,BR,Brazil,Santa Terezinha,-21.0543,-53.9393,WGS84,30,Tapirus terrestris,1,2019,11,27,MS040,paved (1 lane),Systematic,224,-20.555412,-54.555259,-21.298545,-52.840677,1095,2017,2020,2,2,2/month,Ascensao et al. 2021
a7ddbe7c-eb38-4263-96be-d0188bc61114,BR,Brazil,Santa Terezinha,-21.0544,-53.9391,WGS84,30,Tapirus terrestris,1,2017,9,5,MS040,paved (1 lane),Systematic,224,-20.555412,-54.555259,-21.298545,-52.840677,1095,2017,2020,2,2,2/month,Ascensao et al. 2021
e89d54c1-574c-4d63-bbc8-7c30a9276e29,BR,Brazil,Santa Terezinha,-21.0583,-53.9326,WGS84,30,Tapirus terrestris,1,2018,2,5,MS040,paved (1 lane),Systematic,224,-20.555412,-54.555259,-21.298545,-52.840677,1095,2017,2020,2,2,2/month,Ascensao et al. 2021
c01069b4-c35e-4a7a-a0ac-1a2bcae2d22c,BR,Brazil,Santa Terezinha,-21.0742,-53.9064,WGS84,30,Tapirus terrestris,1,2018,6,12,MS040,paved (1 lane),Opportunistic,,,,,,,,,,,,
df2d4d31-014c-4bac-8e86-3ff67534be7f,BR,Brazil,Santa Terezinha,-21.0758,-53.9038,WGS84,30,Tapirus terrestris,1,2019,10,29,MS040,paved (1 lane),Systematic,224,-20.555412,-54.555259,-21.298545,-52.840677,1095,2017,2020,2,2,2/month,Ascensao et al. 2021
37b39e37-59ed-47a8-beb2-847cd25c7ebf,BR,Brazil,Santa Terezinha,-21.0781,-53.9,WGS84,30,Tapirus terrestris,1,2019,5,27,MS040,paved (1 lane),Systematic,224,-20.555412,-54.555259,-21.298545,-52.840677,1095,2017,2020,2,2,2/month,Ascensao et al. 2021
a4325e20-8479-4aa7-9478-6815f9a1085f,BR,Brazil,Santa Terezinha,-21.0841,-53.89,WGS84,30,Tapirus terrestris,1,2019,5,13,MS040,paved (1 lane),Systematic,224,-20.555412,-54.555259,-21.298545,-52.840677,1095,2017,2020,2,2,2/month,Ascensao et al. 2021
1ab45183-58fb-4a8d-8cdf-8b89d47eb669,BR,Brazil,Anhanduí,-21.0844,-53.8895,WGS84,30,Tapirus terrestris,1,2018,10,2,MS040,paved (1 lane),Systematic,224,-20.555412,-54.555259,-21.298545,-52.840677,1095,2017,2020,2,2,2/month,Ascensao et al. 2021
9f153346-1735-43e2-b249-05ddc0e7f48d,BR,Brazil,Anhanduí,-21.0853,-53.888,WGS84,30,Tapirus terrestris,1,2017,3,21,MS040,paved (1 lane),Systematic,224,-20.555412,-54.555259,-21.298545,-52.840677,1095,2017,2020,2,2,2/month,Ascensao et al. 2021
7c077090-d694-4248-a369-031f191c2010,BR,Brazil,Anhanduí,-21.0883,-53.8831,WGS84,30,Tapirus terrestris,1,2018,5,14,MS040,paved (1 lane),Systematic,224,-20.555412,-54.555259,-21.298545,-52.840677,1095,2017,2020,2,2,2/month,Ascensao et al. 2021
eb88b8b8-abb8-47c0-a4f7-b104c81ca6f0,BR,Brazil,Ribas do Rio Pardo,-21.0974,-53.7134,WGS84,30,Tapirus terrestris,1,2018,7,23,MS040,paved (1 lane),Systematic,224,-20.555412,-54.555259,-21.298545,-52.840677,1095,2017,2020,2,2,2/month,Ascensao et al. 2021
747a7565-d13d-4474-a0bb-650391fe0957,BR,Brazil,Ribas do Rio Pardo,-21.0974,-53.7136,WGS84,30,Tapirus terrestris,1,2019,7,11,MS040,paved (1 lane),Systematic,224,-20.555412,-54.555259,-21.298545,-52.840677,1095,2017,2020,2,2,2/month,Ascensao et al. 2021
4fab5ae1-392a-45a3-9bd6-c86aad9c88ae,BR,Brazil,Ribas do Rio Pardo,-21.0975,-53.7339,WGS84,30,Tapirus terrestris,1,2017,3,21,MS040,paved (1 lane),Systematic,224,-20.555412,-54.555259,-21.298545,-52.840677,1095,2017,2020,2,2,2/month,Ascensao et al. 2021
dfd1e2a1-224c-4175-9eea-636dc91972dc,BR,Brazil,Ribas do Rio Pardo,-21.0978,-53.7113,WGS84,30,Tapirus terrestris,1,2019,10,15,MS040,paved (1 lane),Systematic,224,-20.555412,-54.555259,-21.298545,-52.840677,1095,2017,2020,2,2,2/month,Ascensao et al. 2021
9bd9e14b-e183-4031-90ab-f6874b66ff9c,BR,Brazil,Ribas do Rio Pardo,-21.0981,-53.7188,WGS84,30,Tapirus terrestris,1,2019,2,18,MS040,paved (1 lane),Systematic,224,-20.555412,-54.555259,-21.298545,-52.840677,1095,2017,2020,2,2,2/month,Ascensao et al. 2021
5cc0e598-02b6-4e5e-8cb3-2d9e5c094728,BR,Brazil,Anhanduí,-21.0988,-53.8657,WGS84,30,Tapirus terrestris,1,2019,9,2,MS040,paved (1 lane),Systematic,224,-20.555412,-54.555259,-21.298545,-52.840677,1095,2017,2020,2,2,2/month,Ascensao et al. 2021
5fb43151-adbe-4aeb-acce-8a07967090e7,BR,Brazil,Anhanduí,-21.0989,-53.8655,WGS84,30,Tapirus terrestris,1,2019,5,27,MS040,paved (1 lane),Systematic,224,-20.555412,-54.555259,-21.298545,-52.840677,1095,2017,2020,2,2,2/month,Ascensao et al. 2021
c71179ea-7068-4ed5-9acc-f87572a09a13,BR,Brazil,Ribas do Rio Pardo,-21.0993,-53.7047,WGS84,30,Tapirus terrestris,1,2018,8,7,MS040,paved (1 lane),Systematic,224,-20.555412,-54.555259,-21.298545,-52.840677,1095,2017,2020,2,2,2/month,Ascensao et al. 2021
54b77b27-e7e9-4a3e-951b-3472cbb17f3c,BR,Brazil,Anhanduí,-21.1001,-53.8633,WGS84,30,Tapirus terrestris,1,2019,8,19,MS040,paved (1 lane),Systematic,224,-20.555412,-54.555259,-21.298545,-52.840677,1095,2017,2020,2,2,2/month,Ascensao et al. 2021
937ec53f-97cc-465c-804f-0b6a19b7469c,BR,Brazil,Ribas do Rio Pardo,-21.1015,-53.6948,WGS84,30,Tapirus terrestris,1,2017,12,10,MS040,paved (1 lane),Systematic,224,-20.555412,-54.555259,-21.298545,-52.840677,1095,2017,2020,2,2,2/month,Ascensao et al. 2021
e08cfcd1-12da-4ef8-92bd-bba63c26eed1,BR,Brazil,Ribas do Rio Pardo,-21.1017,-53.6939,WGS84,30,Tapirus terrestris,1,2017,11,3,MS040,paved (1 lane),Opportunistic,,,,,,,,,,,,
9a4b83d7-817c-4aa2-ab1f-0666152984b8,BR,Brazil,Ribas do Rio Pardo,-21.1024,-53.6905,WGS84,30,Tapirus terrestris,1,2018,11,26,MS040,paved (1 lane),Systematic,224,-20.555412,-54.555259,-21.298545,-52.840677,1095,2017,2020,2,2,2/month,Ascensao et al. 2021
