hour,Biome,individual_local_identifier,count,radian,individual_name
0,Pantanal,PA_30_NELSAO,12,0.0,NELSAO
0,Pantanal,PA_31_JORDANO,17,0.0,JORDANO
0,Pantanal,PA_33_GABRIELA,23,0.0,GABRIELA
0,Pantanal,PA_34_CARIJO,429,0.0,CARIJO
0,Pantanal,PA_36_MICHELE,41,0.0,MICHELE
0,Pantanal,PA_38_CASSANDRA,13,0.0,CASSANDRA
0,Pantanal,PA_40_MALU,540,0.0,MALU
0,Pantanal,PA_47_MORENINHO,342,0.0,MORENINHO
0,Pantanal,PA_48_TED,24,0.0,TED
0,Pantanal,PA_49_WALLY,432,0.0,WALLY
0,Pantanal,PA_51_MUCCI,197,0.0,MUCCI
0,Pantanal,PA_52_WIE,67,0.0,WIE
0,Pantanal,PA_54_PAULONA,547,0.0,PAULONA
0,Pantanal,PA_58_LIANA,341,0.0,LIANA
0,Pantanal,PA_59_POPEYE,198,0.0,POPEYE
0,Pantanal,PA_61_DOINHO,78,0.0,DOINHO
0,Pantanal,PA_62_PRETINHO,21,0.0,PRETINHO
0,Pantanal,PA_64_COLUMBUS,2,0.0,COLUMBUS
0,Pantanal,PA_65_VALENTINA,86,0.0,VALENTINA
0,Pantanal,PA_67_CARMINHA,37,0.0,CARMINHA
0,Pantanal,PA_68_FAROFO,334,0.0,FAROFO
0,Pantanal,PA_69_ANGELINA,130,0.0,ANGELINA
0,Pantanal,PA_71_SIDNEY,126,0.0,SIDNEY
0,Pantanal,PA_74_LAURO,132,0.0,LAURO
0,Pantanal,PA_82_DONNA,28,0.0,DONNA
0,Pantanal,PA_86_CUZINHO,302,0.0,CUZINHO
1,Atlantic Forest,AF_01_JOANA,24,0.2617993877991494,JOANA
1,Atlantic Forest,AF_02_PAULETE,17,0.2617993877991494,PAULETE
1,Atlantic Forest,AF_05_CHUCHU,11,0.2617993877991494,CHUCHU
1,Atlantic Forest,AF_12_PATRICIA,9,0.2617993877991494,PATRICIA
1,Atlantic Forest,AF_14_JAMESBOND,14,0.2617993877991494,JAMESBOND
1,Atlantic Forest,AF_15_GEORGETE,8,0.2617993877991494,GEORGETE
1,Atlantic Forest,AF_20_CHICO,13,0.2617993877991494,CHICO
1,Atlantic Forest,AF_23_TONHA,11,0.2617993877991494,TONHA
1,Atlantic Forest,AF_24_TINA,9,0.2617993877991494,TINA
1,Atlantic Forest,AF_25_MAMA,2,0.2617993877991494,MAMA
1,Cerrado,CE_03_LOU,503,0.2617993877991494,LOU
1,Cerrado,CE_04_TITI,198,0.2617993877991494,TITI
1,Cerrado,CE_08_COLOMBINA,15,0.2617993877991494,COLOMBINA
1,Cerrado,CE_09_PANA,15,0.2617993877991494,PANA
1,Cerrado,CE_10_ELIS,11,0.2617993877991494,ELIS
1,Cerrado,CE_11_ZACA,127,0.2617993877991494,ZACA
1,Cerrado,CE_13_SULI,55,0.2617993877991494,SULI
1,Cerrado,CE_15_KURUKA,69,0.2617993877991494,KURUKA
1,Cerrado,CE_17_ARNO,245,0.2617993877991494,ARNO
1,Cerrado,CE_21_ZEMARIA,404,0.2617993877991494,ZEMARIA
1,Cerrado,CE_22_ZEFA,85,0.2617993877991494,ZEFA
1,Cerrado,CE_23_CARABI,471,0.2617993877991494,CARABI
1,Cerrado,CE_25_SEGRE,462,0.2617993877991494,SEGRE
1,Cerrado,CE_27_DONALINA,39,0.2617993877991494,DONALINA
1,Cerrado,CE_28_ZIGGY,402,0.2617993877991494,ZIGGY
1,Cerrado,CE_31_ANNA,431,0.2617993877991494,ANNA
1,Cerrado,CE_34_DONACIDA,384,0.2617993877991494,DONACIDA
1,Pantanal,PA_03_BANDAID,11,0.2617993877991494,BANDAID
1,Pantanal,PA_05_KELLY,8,0.2617993877991494,KELLY
1,Pantanal,PA_08_BENJAMIN,26,0.2617993877991494,BENJAMIN
1,Pantanal,PA_09_SONIAMADALENA,29,0.2617993877991494,SONIAMADALENA
1,Pantanal,PA_10_VIVEK,30,0.2617993877991494,VIVEK
1,Pantanal,PA_11_LUIS,6,0.2617993877991494,LUIS
1,Pantanal,PA_12_FELIPPE,5,0.2617993877991494,FELIPPE
1,Pantanal,PA_13_RITA,26,0.2617993877991494,RITA
1,Pantanal,PA_15_MORENA,144,0.2617993877991494,MORENA
1,Pantanal,PA_16_DORA,18,0.2617993877991494,DORA
1,Pantanal,PA_18_NIC,12,0.2617993877991494,NIC
1,Pantanal,PA_19_SERGIAO,540,0.2617993877991494,SERGIAO
1,Pantanal,PA_20_SY,54,0.2617993877991494,SY
1,Pantanal,PA_21_CAIO,10,0.2617993877991494,CAIO
1,Pantanal,PA_22_EMILIO,4,0.2617993877991494,EMILIO
1,Pantanal,PA_23_RICK,27,0.2617993877991494,RICK
1,Pantanal,PA_24_LESLIE,17,0.2617993877991494,LESLIE
1,Pantanal,PA_26_SACHIN,17,0.2617993877991494,SACHIN
1,Pantanal,PA_28_DUDA,531,0.2617993877991494,DUDA
1,Pantanal,PA_29_KARIN,8,0.2617993877991494,KARIN
1,Pantanal,PA_30_NELSAO,11,0.2617993877991494,NELSAO
1,Pantanal,PA_31_JORDANO,16,0.2617993877991494,JORDANO
1,Pantanal,PA_33_GABRIELA,24,0.2617993877991494,GABRIELA
1,Pantanal,PA_34_CARIJO,477,0.2617993877991494,CARIJO
1,Pantanal,PA_36_MICHELE,43,0.2617993877991494,MICHELE
1,Pantanal,PA_38_CASSANDRA,13,0.2617993877991494,CASSANDRA
1,Pantanal,PA_40_MALU,551,0.2617993877991494,MALU
1,Pantanal,PA_47_MORENINHO,341,0.2617993877991494,MORENINHO
1,Pantanal,PA_48_TED,20,0.2617993877991494,TED
1,Pantanal,PA_49_WALLY,446,0.2617993877991494,WALLY
1,Pantanal,PA_51_MUCCI,204,0.2617993877991494,MUCCI
1,Pantanal,PA_52_WIE,80,0.2617993877991494,WIE
1,Pantanal,PA_54_PAULONA,564,0.2617993877991494,PAULONA
1,Pantanal,PA_58_LIANA,351,0.2617993877991494,LIANA
1,Pantanal,PA_59_POPEYE,214,0.2617993877991494,POPEYE
1,Pantanal,PA_61_DOINHO,101,0.2617993877991494,DOINHO
1,Pantanal,PA_62_PRETINHO,25,0.2617993877991494,PRETINHO
1,Pantanal,PA_64_COLUMBUS,8,0.2617993877991494,COLUMBUS
1,Pantanal,PA_65_VALENTINA,88,0.2617993877991494,VALENTINA
1,Pantanal,PA_67_CARMINHA,31,0.2617993877991494,CARMINHA
1,Pantanal,PA_68_FAROFO,337,0.2617993877991494,FAROFO
1,Pantanal,PA_69_ANGELINA,134,0.2617993877991494,ANGELINA
1,Pantanal,PA_71_SIDNEY,125,0.2617993877991494,SIDNEY
1,Pantanal,PA_74_LAURO,143,0.2617993877991494,LAURO
1,Pantanal,PA_82_DONNA,44,0.2617993877991494,DONNA
1,Pantanal,PA_86_CUZINHO,304,0.2617993877991494,CUZINHO
2,Atlantic Forest,AF_01_JOANA,33,0.5235987755982988,JOANA
2,Atlantic Forest,AF_02_PAULETE,21,0.5235987755982988,PAULETE
2,Atlantic Forest,AF_05_CHUCHU,7,0.5235987755982988,CHUCHU
2,Atlantic Forest,AF_12_PATRICIA,7,0.5235987755982988,PATRICIA
2,Atlantic Forest,AF_14_JAMESBOND,13,0.5235987755982988,JAMESBOND
2,Atlantic Forest,AF_15_GEORGETE,7,0.5235987755982988,GEORGETE
2,Atlantic Forest,AF_20_CHICO,10,0.5235987755982988,CHICO
2,Atlantic Forest,AF_23_TONHA,13,0.5235987755982988,TONHA
2,Atlantic Forest,AF_24_TINA,8,0.5235987755982988,TINA
2,Atlantic Forest,AF_25_MAMA,2,0.5235987755982988,MAMA
2,Cerrado,CE_03_LOU,498,0.5235987755982988,LOU
2,Cerrado,CE_04_TITI,191,0.5235987755982988,TITI
2,Cerrado,CE_08_COLOMBINA,15,0.5235987755982988,COLOMBINA
2,Cerrado,CE_09_PANA,13,0.5235987755982988,PANA
2,Cerrado,CE_10_ELIS,10,0.5235987755982988,ELIS
2,Cerrado,CE_11_ZACA,126,0.5235987755982988,ZACA
2,Cerrado,CE_13_SULI,54,0.5235987755982988,SULI
2,Cerrado,CE_15_KURUKA,69,0.5235987755982988,KURUKA
2,Cerrado,CE_17_ARNO,246,0.5235987755982988,ARNO
2,Cerrado,CE_21_ZEMARIA,389,0.5235987755982988,ZEMARIA
2,Cerrado,CE_22_ZEFA,82,0.5235987755982988,ZEFA
2,Cerrado,CE_23_CARABI,454,0.5235987755982988,CARABI
2,Cerrado,CE_25_SEGRE,456,0.5235987755982988,SEGRE
2,Cerrado,CE_27_DONALINA,42,0.5235987755982988,DONALINA
2,Cerrado,CE_28_ZIGGY,410,0.5235987755982988,ZIGGY
2,Cerrado,CE_31_ANNA,425,0.5235987755982988,ANNA
2,Cerrado,CE_34_DONACIDA,380,0.5235987755982988,DONACIDA
2,Pantanal,PA_03_BANDAID,9,0.5235987755982988,BANDAID
2,Pantanal,PA_05_KELLY,7,0.5235987755982988,KELLY
2,Pantanal,PA_08_BENJAMIN,26,0.5235987755982988,BENJAMIN
2,Pantanal,PA_09_SONIAMADALENA,31,0.5235987755982988,SONIAMADALENA
2,Pantanal,PA_10_VIVEK,35,0.5235987755982988,VIVEK
2,Pantanal,PA_11_LUIS,3,0.5235987755982988,LUIS
2,Pantanal,PA_12_FELIPPE,2,0.5235987755982988,FELIPPE
2,Pantanal,PA_13_RITA,29,0.5235987755982988,RITA
2,Pantanal,PA_15_MORENA,161,0.5235987755982988,MORENA
2,Pantanal,PA_16_DORA,20,0.5235987755982988,DORA
2,Pantanal,PA_18_NIC,15,0.5235987755982988,NIC
2,Pantanal,PA_19_SERGIAO,538,0.5235987755982988,SERGIAO
2,Pantanal,PA_20_SY,54,0.5235987755982988,SY
2,Pantanal,PA_21_CAIO,6,0.5235987755982988,CAIO
2,Pantanal,PA_22_EMILIO,3,0.5235987755982988,EMILIO
2,Pantanal,PA_23_RICK,25,0.5235987755982988,RICK
2,Pantanal,PA_24_LESLIE,17,0.5235987755982988,LESLIE
2,Pantanal,PA_26_SACHIN,18,0.5235987755982988,SACHIN
2,Pantanal,PA_28_DUDA,485,0.5235987755982988,DUDA
2,Pantanal,PA_29_KARIN,9,0.5235987755982988,KARIN
2,Pantanal,PA_30_NELSAO,14,0.5235987755982988,NELSAO
2,Pantanal,PA_31_JORDANO,18,0.5235987755982988,JORDANO
2,Pantanal,PA_33_GABRIELA,24,0.5235987755982988,GABRIELA
2,Pantanal,PA_34_CARIJO,451,0.5235987755982988,CARIJO
2,Pantanal,PA_36_MICHELE,47,0.5235987755982988,MICHELE
2,Pantanal,PA_38_CASSANDRA,12,0.5235987755982988,CASSANDRA
2,Pantanal,PA_40_MALU,543,0.5235987755982988,MALU
2,Pantanal,PA_47_MORENINHO,349,0.5235987755982988,MORENINHO
2,Pantanal,PA_48_TED,19,0.5235987755982988,TED
2,Pantanal,PA_49_WALLY,456,0.5235987755982988,WALLY
2,Pantanal,PA_51_MUCCI,202,0.5235987755982988,MUCCI
2,Pantanal,PA_52_WIE,82,0.5235987755982988,WIE
2,Pantanal,PA_54_PAULONA,578,0.5235987755982988,PAULONA
2,Pantanal,PA_58_LIANA,332,0.5235987755982988,LIANA
2,Pantanal,PA_59_POPEYE,207,0.5235987755982988,POPEYE
2,Pantanal,PA_61_DOINHO,86,0.5235987755982988,DOINHO
2,Pantanal,PA_62_PRETINHO,22,0.5235987755982988,PRETINHO
2,Pantanal,PA_64_COLUMBUS,8,0.5235987755982988,COLUMBUS
2,Pantanal,PA_65_VALENTINA,80,0.5235987755982988,VALENTINA
2,Pantanal,PA_67_CARMINHA,35,0.5235987755982988,CARMINHA
2,Pantanal,PA_68_FAROFO,333,0.5235987755982988,FAROFO
2,Pantanal,PA_69_ANGELINA,138,0.5235987755982988,ANGELINA
2,Pantanal,PA_71_SIDNEY,122,0.5235987755982988,SIDNEY
2,Pantanal,PA_74_LAURO,140,0.5235987755982988,LAURO
2,Pantanal,PA_82_DONNA,33,0.5235987755982988,DONNA
2,Pantanal,PA_86_CUZINHO,304,0.5235987755982988,CUZINHO
3,Atlantic Forest,AF_01_JOANA,29,0.7853981633974483,JOANA
3,Atlantic Forest,AF_02_PAULETE,18,0.7853981633974483,PAULETE
3,Atlantic Forest,AF_05_CHUCHU,19,0.7853981633974483,CHUCHU
3,Atlantic Forest,AF_12_PATRICIA,15,0.7853981633974483,PATRICIA
3,Atlantic Forest,AF_14_JAMESBOND,13,0.7853981633974483,JAMESBOND
3,Atlantic Forest,AF_15_GEORGETE,13,0.7853981633974483,GEORGETE
3,Atlantic Forest,AF_20_CHICO,16,0.7853981633974483,CHICO
3,Atlantic Forest,AF_23_TONHA,14,0.7853981633974483,TONHA
3,Atlantic Forest,AF_24_TINA,10,0.7853981633974483,TINA
3,Atlantic Forest,AF_25_MAMA,3,0.7853981633974483,MAMA
3,Cerrado,CE_03_LOU,512,0.7853981633974483,LOU
3,Cerrado,CE_04_TITI,203,0.7853981633974483,TITI
3,Cerrado,CE_08_COLOMBINA,26,0.7853981633974483,COLOMBINA
3,Cerrado,CE_09_PANA,23,0.7853981633974483,PANA
3,Cerrado,CE_10_ELIS,6,0.7853981633974483,ELIS
3,Cerrado,CE_11_ZACA,125,0.7853981633974483,ZACA
3,Cerrado,CE_13_SULI,55,0.7853981633974483,SULI
3,Cerrado,CE_15_KURUKA,68,0.7853981633974483,KURUKA
3,Cerrado,CE_17_ARNO,247,0.7853981633974483,ARNO
3,Cerrado,CE_21_ZEMARIA,407,0.7853981633974483,ZEMARIA
3,Cerrado,CE_22_ZEFA,84,0.7853981633974483,ZEFA
3,Cerrado,CE_23_CARABI,480,0.7853981633974483,CARABI
3,Cerrado,CE_25_SEGRE,463,0.7853981633974483,SEGRE
3,Cerrado,CE_27_DONALINA,39,0.7853981633974483,DONALINA
3,Cerrado,CE_28_ZIGGY,410,0.7853981633974483,ZIGGY
3,Cerrado,CE_31_ANNA,438,0.7853981633974483,ANNA
3,Cerrado,CE_34_DONACIDA,385,0.7853981633974483,DONACIDA
3,Pantanal,PA_03_BANDAID,10,0.7853981633974483,BANDAID
3,Pantanal,PA_05_KELLY,10,0.7853981633974483,KELLY
3,Pantanal,PA_08_BENJAMIN,27,0.7853981633974483,BENJAMIN
3,Pantanal,PA_09_SONIAMADALENA,21,0.7853981633974483,SONIAMADALENA
3,Pantanal,PA_10_VIVEK,35,0.7853981633974483,VIVEK
3,Pantanal,PA_11_LUIS,5,0.7853981633974483,LUIS
3,Pantanal,PA_12_FELIPPE,8,0.7853981633974483,FELIPPE
3,Pantanal,PA_13_RITA,20,0.7853981633974483,RITA
3,Pantanal,PA_15_MORENA,146,0.7853981633974483,MORENA
3,Pantanal,PA_16_DORA,15,0.7853981633974483,DORA
3,Pantanal,PA_18_NIC,13,0.7853981633974483,NIC
3,Pantanal,PA_19_SERGIAO,547,0.7853981633974483,SERGIAO
3,Pantanal,PA_20_SY,56,0.7853981633974483,SY
3,Pantanal,PA_21_CAIO,10,0.7853981633974483,CAIO
3,Pantanal,PA_22_EMILIO,5,0.7853981633974483,EMILIO
3,Pantanal,PA_23_RICK,26,0.7853981633974483,RICK
3,Pantanal,PA_24_LESLIE,18,0.7853981633974483,LESLIE
3,Pantanal,PA_26_SACHIN,16,0.7853981633974483,SACHIN
3,Pantanal,PA_28_DUDA,554,0.7853981633974483,DUDA
3,Pantanal,PA_29_KARIN,5,0.7853981633974483,KARIN
3,Pantanal,PA_30_NELSAO,10,0.7853981633974483,NELSAO
3,Pantanal,PA_31_JORDANO,20,0.7853981633974483,JORDANO
3,Pantanal,PA_33_GABRIELA,28,0.7853981633974483,GABRIELA
3,Pantanal,PA_34_CARIJO,473,0.7853981633974483,CARIJO
3,Pantanal,PA_36_MICHELE,43,0.7853981633974483,MICHELE
3,Pantanal,PA_38_CASSANDRA,9,0.7853981633974483,CASSANDRA
3,Pantanal,PA_40_MALU,563,0.7853981633974483,MALU
3,Pantanal,PA_47_MORENINHO,355,0.7853981633974483,MORENINHO
3,Pantanal,PA_48_TED,22,0.7853981633974483,TED
3,Pantanal,PA_49_WALLY,453,0.7853981633974483,WALLY
3,Pantanal,PA_51_MUCCI,207,0.7853981633974483,MUCCI
3,Pantanal,PA_52_WIE,88,0.7853981633974483,WIE
3,Pantanal,PA_54_PAULONA,595,0.7853981633974483,PAULONA
3,Pantanal,PA_58_LIANA,344,0.7853981633974483,LIANA
3,Pantanal,PA_59_POPEYE,217,0.7853981633974483,POPEYE
3,Pantanal,PA_61_DOINHO,90,0.7853981633974483,DOINHO
3,Pantanal,PA_62_PRETINHO,26,0.7853981633974483,PRETINHO
3,Pantanal,PA_64_COLUMBUS,6,0.7853981633974483,COLUMBUS
3,Pantanal,PA_65_VALENTINA,89,0.7853981633974483,VALENTINA
3,Pantanal,PA_67_CARMINHA,32,0.7853981633974483,CARMINHA
3,Pantanal,PA_68_FAROFO,344,0.7853981633974483,FAROFO
3,Pantanal,PA_69_ANGELINA,143,0.7853981633974483,ANGELINA
3,Pantanal,PA_71_SIDNEY,127,0.7853981633974483,SIDNEY
3,Pantanal,PA_74_LAURO,135,0.7853981633974483,LAURO
3,Pantanal,PA_82_DONNA,34,0.7853981633974483,DONNA
3,Pantanal,PA_86_CUZINHO,333,0.7853981633974483,CUZINHO
4,Atlantic Forest,AF_01_JOANA,58,1.0471975511965976,JOANA
4,Atlantic Forest,AF_02_PAULETE,31,1.0471975511965976,PAULETE
4,Atlantic Forest,AF_05_CHUCHU,15,1.0471975511965976,CHUCHU
4,Atlantic Forest,AF_12_PATRICIA,8,1.0471975511965976,PATRICIA
4,Atlantic Forest,AF_14_JAMESBOND,24,1.0471975511965976,JAMESBOND
4,Atlantic Forest,AF_15_GEORGETE,14,1.0471975511965976,GEORGETE
4,Atlantic Forest,AF_20_CHICO,40,1.0471975511965976,CHICO
4,Atlantic Forest,AF_23_TONHA,63,1.0471975511965976,TONHA
4,Atlantic Forest,AF_24_TINA,42,1.0471975511965976,TINA
4,Atlantic Forest,AF_25_MAMA,19,1.0471975511965976,MAMA
4,Cerrado,CE_03_LOU,495,1.0471975511965976,LOU
4,Cerrado,CE_04_TITI,198,1.0471975511965976,TITI
4,Cerrado,CE_08_COLOMBINA,52,1.0471975511965976,COLOMBINA
4,Cerrado,CE_09_PANA,55,1.0471975511965976,PANA
4,Cerrado,CE_10_ELIS,12,1.0471975511965976,ELIS
4,Cerrado,CE_11_ZACA,123,1.0471975511965976,ZACA
4,Cerrado,CE_13_SULI,49,1.0471975511965976,SULI
4,Cerrado,CE_15_KURUKA,68,1.0471975511965976,KURUKA
4,Cerrado,CE_17_ARNO,238,1.0471975511965976,ARNO
4,Cerrado,CE_21_ZEMARIA,393,1.0471975511965976,ZEMARIA
4,Cerrado,CE_22_ZEFA,81,1.0471975511965976,ZEFA
4,Cerrado,CE_23_CARABI,477,1.0471975511965976,CARABI
4,Cerrado,CE_25_SEGRE,446,1.0471975511965976,SEGRE
4,Cerrado,CE_27_DONALINA,38,1.0471975511965976,DONALINA
4,Cerrado,CE_28_ZIGGY,410,1.0471975511965976,ZIGGY
4,Cerrado,CE_31_ANNA,416,1.0471975511965976,ANNA
4,Cerrado,CE_34_DONACIDA,378,1.0471975511965976,DONACIDA
4,Pantanal,PA_03_BANDAID,14,1.0471975511965976,BANDAID
4,Pantanal,PA_05_KELLY,12,1.0471975511965976,KELLY
4,Pantanal,PA_08_BENJAMIN,36,1.0471975511965976,BENJAMIN
4,Pantanal,PA_09_SONIAMADALENA,23,1.0471975511965976,SONIAMADALENA
4,Pantanal,PA_10_VIVEK,58,1.0471975511965976,VIVEK
4,Pantanal,PA_11_LUIS,19,1.0471975511965976,LUIS
4,Pantanal,PA_12_FELIPPE,4,1.0471975511965976,FELIPPE
4,Pantanal,PA_13_RITA,22,1.0471975511965976,RITA
4,Pantanal,PA_15_MORENA,158,1.0471975511965976,MORENA
4,Pantanal,PA_16_DORA,28,1.0471975511965976,DORA
4,Pantanal,PA_18_NIC,22,1.0471975511965976,NIC
4,Pantanal,PA_19_SERGIAO,553,1.0471975511965976,SERGIAO
4,Pantanal,PA_20_SY,56,1.0471975511965976,SY
4,Pantanal,PA_21_CAIO,8,1.0471975511965976,CAIO
4,Pantanal,PA_22_EMILIO,3,1.0471975511965976,EMILIO
4,Pantanal,PA_23_RICK,44,1.0471975511965976,RICK
4,Pantanal,PA_24_LESLIE,23,1.0471975511965976,LESLIE
4,Pantanal,PA_26_SACHIN,18,1.0471975511965976,SACHIN
4,Pantanal,PA_28_DUDA,471,1.0471975511965976,DUDA
4,Pantanal,PA_29_KARIN,8,1.0471975511965976,KARIN
4,Pantanal,PA_30_NELSAO,28,1.0471975511965976,NELSAO
4,Pantanal,PA_31_JORDANO,22,1.0471975511965976,JORDANO
4,Pantanal,PA_33_GABRIELA,34,1.0471975511965976,GABRIELA
4,Pantanal,PA_34_CARIJO,425,1.0471975511965976,CARIJO
4,Pantanal,PA_36_MICHELE,51,1.0471975511965976,MICHELE
4,Pantanal,PA_38_CASSANDRA,10,1.0471975511965976,CASSANDRA
4,Pantanal,PA_40_MALU,556,1.0471975511965976,MALU
4,Pantanal,PA_47_MORENINHO,338,1.0471975511965976,MORENINHO
4,Pantanal,PA_48_TED,22,1.0471975511965976,TED
4,Pantanal,PA_49_WALLY,454,1.0471975511965976,WALLY
4,Pantanal,PA_51_MUCCI,195,1.0471975511965976,MUCCI
4,Pantanal,PA_52_WIE,77,1.0471975511965976,WIE
4,Pantanal,PA_54_PAULONA,567,1.0471975511965976,PAULONA
4,Pantanal,PA_58_LIANA,318,1.0471975511965976,LIANA
4,Pantanal,PA_59_POPEYE,214,1.0471975511965976,POPEYE
4,Pantanal,PA_61_DOINHO,66,1.0471975511965976,DOINHO
4,Pantanal,PA_62_PRETINHO,24,1.0471975511965976,PRETINHO
4,Pantanal,PA_64_COLUMBUS,3,1.0471975511965976,COLUMBUS
4,Pantanal,PA_65_VALENTINA,85,1.0471975511965976,VALENTINA
4,Pantanal,PA_67_CARMINHA,35,1.0471975511965976,CARMINHA
4,Pantanal,PA_68_FAROFO,331,1.0471975511965976,FAROFO
4,Pantanal,PA_69_ANGELINA,140,1.0471975511965976,ANGELINA
4,Pantanal,PA_71_SIDNEY,117,1.0471975511965976,SIDNEY
4,Pantanal,PA_74_LAURO,140,1.0471975511965976,LAURO
4,Pantanal,PA_82_DONNA,13,1.0471975511965976,DONNA
4,Pantanal,PA_86_CUZINHO,335,1.0471975511965976,CUZINHO
5,Atlantic Forest,AF_01_JOANA,82,1.308996938995747,JOANA
5,Atlantic Forest,AF_02_PAULETE,40,1.308996938995747,PAULETE
5,Atlantic Forest,AF_05_CHUCHU,34,1.308996938995747,CHUCHU
5,Atlantic Forest,AF_12_PATRICIA,15,1.308996938995747,PATRICIA
5,Atlantic Forest,AF_14_JAMESBOND,30,1.308996938995747,JAMESBOND
5,Atlantic Forest,AF_15_GEORGETE,25,1.308996938995747,GEORGETE
5,Atlantic Forest,AF_17_ESPERTA,2,1.308996938995747,ESPERTA
5,Atlantic Forest,AF_20_CHICO,43,1.308996938995747,CHICO
5,Atlantic Forest,AF_23_TONHA,53,1.308996938995747,TONHA
5,Atlantic Forest,AF_24_TINA,52,1.308996938995747,TINA
5,Atlantic Forest,AF_25_MAMA,25,1.308996938995747,MAMA
5,Cerrado,CE_03_LOU,484,1.308996938995747,LOU
5,Cerrado,CE_04_TITI,193,1.308996938995747,TITI
5,Cerrado,CE_08_COLOMBINA,53,1.308996938995747,COLOMBINA
5,Cerrado,CE_09_PANA,45,1.308996938995747,PANA
5,Cerrado,CE_10_ELIS,12,1.308996938995747,ELIS
5,Cerrado,CE_11_ZACA,107,1.308996938995747,ZACA
5,Cerrado,CE_13_SULI,50,1.308996938995747,SULI
5,Cerrado,CE_15_KURUKA,66,1.308996938995747,KURUKA
5,Cerrado,CE_17_ARNO,241,1.308996938995747,ARNO
5,Cerrado,CE_21_ZEMARIA,392,1.308996938995747,ZEMARIA
5,Cerrado,CE_22_ZEFA,80,1.308996938995747,ZEFA
5,Cerrado,CE_23_CARABI,471,1.308996938995747,CARABI
5,Cerrado,CE_25_SEGRE,439,1.308996938995747,SEGRE
5,Cerrado,CE_27_DONALINA,38,1.308996938995747,DONALINA
5,Cerrado,CE_28_ZIGGY,403,1.308996938995747,ZIGGY
5,Cerrado,CE_31_ANNA,423,1.308996938995747,ANNA
5,Cerrado,CE_34_DONACIDA,376,1.308996938995747,DONACIDA
5,Pantanal,PA_03_BANDAID,22,1.308996938995747,BANDAID
5,Pantanal,PA_05_KELLY,15,1.308996938995747,KELLY
5,Pantanal,PA_08_BENJAMIN,42,1.308996938995747,BENJAMIN
5,Pantanal,PA_09_SONIAMADALENA,21,1.308996938995747,SONIAMADALENA
5,Pantanal,PA_10_VIVEK,50,1.308996938995747,VIVEK
5,Pantanal,PA_11_LUIS,19,1.308996938995747,LUIS
5,Pantanal,PA_12_FELIPPE,4,1.308996938995747,FELIPPE
5,Pantanal,PA_13_RITA,22,1.308996938995747,RITA
5,Pantanal,PA_15_MORENA,122,1.308996938995747,MORENA
5,Pantanal,PA_16_DORA,23,1.308996938995747,DORA
5,Pantanal,PA_18_NIC,20,1.308996938995747,NIC
5,Pantanal,PA_19_SERGIAO,524,1.308996938995747,SERGIAO
5,Pantanal,PA_20_SY,54,1.308996938995747,SY
5,Pantanal,PA_21_CAIO,9,1.308996938995747,CAIO
5,Pantanal,PA_22_EMILIO,2,1.308996938995747,EMILIO
5,Pantanal,PA_23_RICK,45,1.308996938995747,RICK
5,Pantanal,PA_24_LESLIE,28,1.308996938995747,LESLIE
5,Pantanal,PA_26_SACHIN,28,1.308996938995747,SACHIN
5,Pantanal,PA_28_DUDA,515,1.308996938995747,DUDA
5,Pantanal,PA_29_KARIN,15,1.308996938995747,KARIN
5,Pantanal,PA_30_NELSAO,21,1.308996938995747,NELSAO
5,Pantanal,PA_31_JORDANO,22,1.308996938995747,JORDANO
5,Pantanal,PA_33_GABRIELA,32,1.308996938995747,GABRIELA
5,Pantanal,PA_34_CARIJO,467,1.308996938995747,CARIJO
5,Pantanal,PA_36_MICHELE,51,1.308996938995747,MICHELE
5,Pantanal,PA_38_CASSANDRA,13,1.308996938995747,CASSANDRA
5,Pantanal,PA_40_MALU,532,1.308996938995747,MALU
5,Pantanal,PA_47_MORENINHO,340,1.308996938995747,MORENINHO
5,Pantanal,PA_48_TED,21,1.308996938995747,TED
5,Pantanal,PA_49_WALLY,453,1.308996938995747,WALLY
5,Pantanal,PA_51_MUCCI,198,1.308996938995747,MUCCI
5,Pantanal,PA_52_WIE,76,1.308996938995747,WIE
5,Pantanal,PA_54_PAULONA,556,1.308996938995747,PAULONA
5,Pantanal,PA_58_LIANA,321,1.308996938995747,LIANA
5,Pantanal,PA_59_POPEYE,172,1.308996938995747,POPEYE
5,Pantanal,PA_61_DOINHO,93,1.308996938995747,DOINHO
5,Pantanal,PA_62_PRETINHO,29,1.308996938995747,PRETINHO
5,Pantanal,PA_64_COLUMBUS,2,1.308996938995747,COLUMBUS
5,Pantanal,PA_65_VALENTINA,80,1.308996938995747,VALENTINA
5,Pantanal,PA_67_CARMINHA,24,1.308996938995747,CARMINHA
5,Pantanal,PA_68_FAROFO,346,1.308996938995747,FAROFO
5,Pantanal,PA_69_ANGELINA,126,1.308996938995747,ANGELINA
5,Pantanal,PA_71_SIDNEY,112,1.308996938995747,SIDNEY
5,Pantanal,PA_74_LAURO,132,1.308996938995747,LAURO
5,Pantanal,PA_82_DONNA,22,1.308996938995747,DONNA
5,Pantanal,PA_86_CUZINHO,328,1.308996938995747,CUZINHO
6,Atlantic Forest,AF_01_JOANA,76,1.5707963267948966,JOANA
