individual,hour,distance_meters,distance_km,num_points,distance_per_point
AF_05_CHUCHU,4,21253.283820964294,21.253283820964295,15,1416.8855880642864
AF_05_CHUCHU,5,38939.43553156965,38.93943553156965,34,1145.2775156344014
AF_05_CHUCHU,6,29393.253820466067,29.393253820466068,19,1547.0133589718982
AF_05_CHUCHU,7,27285.167993426785,27.285167993426786,15,1819.0111995617856
AF_05_CHUCHU,8,3621.972062697571,3.621972062697571,6,603.6620104495952
AF_05_CHUCHU,9,3019.7576005614014,3.0197576005614013,3,1006.5858668538004
AF_05_CHUCHU,10,586.8317797077135,0.5868317797077135,3,195.6105932359045
AF_05_CHUCHU,11,212.1105419538593,0.2121105419538593,2,106.05527097692965
AF_05_CHUCHU,12,14774.089703480468,14.774089703480467,8,1846.7612129350584
AF_05_CHUCHU,13,2433.000586601788,2.4330005866017883,5,486.60011732035764
AF_05_CHUCHU,14,167.65394435719585,0.16765394435719586,2,83.82697217859793
AF_05_CHUCHU,15,3458.4517470685096,3.4584517470685094,3,1152.8172490228364
AF_05_CHUCHU,16,5307.852767510033,5.307852767510033,6,884.6421279183388
AF_05_CHUCHU,17,15183.107560955395,15.183107560955396,10,1518.3107560955395
AF_05_CHUCHU,18,22633.479156976668,22.63347915697667,17,1331.3811268809804
AF_05_CHUCHU,19,37337.90105645271,37.337901056452715,31,1204.448421175894
AF_05_CHUCHU,20,29072.178377070064,29.072178377070063,32,908.5055742834395
AF_05_CHUCHU,21,23173.875283685884,23.173875283685884,18,1287.437515760327
AF_05_CHUCHU,22,13001.181308145286,13.001181308145286,9,1444.5757009050317
AF_05_CHUCHU,23,5649.113716733571,5.649113716733571,9,627.6793018592857
AF_12_PATRICIA,0,5471.02700341835,5.47102700341835,6,911.8378339030584
AF_12_PATRICIA,1,9179.481299459238,9.179481299459237,9,1019.9423666065819
AF_12_PATRICIA,2,5449.588370068221,5.449588370068221,7,778.5126242954601
AF_12_PATRICIA,3,21741.01747772736,21.74101747772736,15,1449.4011651818241
AF_12_PATRICIA,4,8476.35189606232,8.47635189606232,8,1059.54398700779
AF_12_PATRICIA,5,17912.892381093683,17.912892381093684,15,1194.1928254062454
AF_12_PATRICIA,6,7608.710364514499,7.608710364514499,10,760.8710364514499
AF_12_PATRICIA,7,12963.62624896165,12.96362624896165,7,1851.9466069945213
AF_12_PATRICIA,8,499.85445594962687,0.49985445594962685,4,124.96361398740672
AF_12_PATRICIA,10,1444.3606543697583,1.4443606543697582,2,722.1803271848792
AF_12_PATRICIA,11,0.0,0.0,1,0.0
AF_12_PATRICIA,12,360.8413232254245,0.3608413232254245,3,120.2804410751415
AF_12_PATRICIA,13,1485.0675235376061,1.485067523537606,2,742.5337617688031
AF_12_PATRICIA,14,2200.221829429429,2.200221829429429,4,550.0554573573572
AF_12_PATRICIA,16,144.8337154464859,0.1448337154464859,2,72.41685772324296
AF_12_PATRICIA,17,5260.000279796889,5.2600002797968894,6,876.6667132994816
AF_12_PATRICIA,18,16223.05025861715,16.22305025861715,10,1622.305025861715
AF_12_PATRICIA,19,12541.808551897726,12.541808551897725,16,783.8630344936079
AF_12_PATRICIA,20,17870.832217629315,17.870832217629314,16,1116.9270136018322
AF_12_PATRICIA,21,12966.812894948507,12.966812894948507,19,682.4638365762372
AF_12_PATRICIA,22,14197.597869420957,14.197597869420957,14,1014.1141335300683
AF_12_PATRICIA,23,10952.456381866708,10.952456381866709,8,1369.0570477333385
AF_14_JAMESBOND,0,6389.5608752103135,6.3895608752103135,19,336.2926776426481
AF_14_JAMESBOND,1,5412.32694608173,5.4123269460817305,14,386.5947818629807
AF_14_JAMESBOND,2,4221.056918102005,4.221056918102005,13,324.6966860078465
AF_14_JAMESBOND,3,4922.58447953111,4.9225844795311104,13,378.6603445793162
AF_14_JAMESBOND,4,11477.15385716811,11.47715385716811,24,478.21474404867126
AF_14_JAMESBOND,5,13973.454316302912,13.973454316302911,30,465.7818105434304
AF_14_JAMESBOND,6,11594.414049834664,11.594414049834665,19,610.2323184123508
AF_14_JAMESBOND,7,9730.245489909157,9.730245489909157,16,608.1403431193223
AF_14_JAMESBOND,9,138.27596214150472,0.13827596214150473,2,69.13798107075236
AF_14_JAMESBOND,11,0.0,0.0,1,0.0
AF_14_JAMESBOND,12,644.1450772388102,0.6441450772388102,3,214.71502574627007
AF_14_JAMESBOND,13,663.1672580176945,0.6631672580176945,2,331.58362900884725
AF_14_JAMESBOND,15,0.0,0.0,1,0.0
AF_14_JAMESBOND,16,500.32946245739913,0.5003294624573992,3,166.77648748579972
AF_14_JAMESBOND,17,1107.7720964470318,1.107772096447032,4,276.94302411175795
AF_14_JAMESBOND,18,7698.578322576466,7.698578322576466,17,452.85754838685097
AF_14_JAMESBOND,19,11784.138339702195,11.784138339702194,23,512.3538408566171
AF_14_JAMESBOND,20,9896.062733787921,9.896062733787922,28,353.4308119209972
AF_14_JAMESBOND,21,12857.720792354541,12.857720792354542,29,443.3696824949842
AF_14_JAMESBOND,22,8999.404491873942,8.999404491873943,15,599.9602994582627
AF_14_JAMESBOND,23,7260.902236232609,7.260902236232608,15,484.0601490821739
AF_15_GEORGETE,0,4787.073262361829,4.787073262361829,10,478.7073262361829
AF_15_GEORGETE,1,2306.523594285256,2.306523594285256,8,288.315449285657
AF_15_GEORGETE,2,2151.0460678433756,2.1510460678433754,7,307.2922954061965
AF_15_GEORGETE,3,3907.0173163133422,3.9070173163133424,13,300.5397935625648
AF_15_GEORGETE,4,7357.208525670748,7.357208525670748,14,525.5148946907677
AF_15_GEORGETE,5,11820.0826500096,11.8200826500096,25,472.80330600038394
AF_15_GEORGETE,6,2553.2456760345017,2.5532456760345017,8,319.1557095043127
AF_15_GEORGETE,7,5737.252271332188,5.737252271332188,12,478.104355944349
AF_15_GEORGETE,8,0.0,0.0,1,0.0
AF_15_GEORGETE,9,1225.9483007021713,1.2259483007021712,2,612.9741503510857
AF_15_GEORGETE,11,1076.3109419487146,1.0763109419487145,2,538.1554709743573
AF_15_GEORGETE,12,1887.516731707336,1.887516731707336,4,471.879182926834
AF_15_GEORGETE,13,0.0,0.0,1,0.0
AF_15_GEORGETE,14,24.845268835120002,0.02484526883512,2,12.422634417560001
AF_15_GEORGETE,15,565.1041929552581,0.565104192955258,2,282.55209647762905
AF_15_GEORGETE,16,0.0,0.0,1,0.0
AF_15_GEORGETE,17,2562.9452554378686,2.5629452554378687,5,512.5890510875737
AF_15_GEORGETE,18,8739.500340471546,8.739500340471546,15,582.6333560314364
AF_15_GEORGETE,19,5826.673646697948,5.826673646697948,16,364.16710291862177
AF_15_GEORGETE,20,8369.44670727971,8.36944670727971,19,440.4971951199848
AF_15_GEORGETE,21,7304.883657191497,7.304883657191497,17,429.6990386583234
AF_15_GEORGETE,22,4128.6386970905,4.1286386970905,11,375.3307906445909
AF_15_GEORGETE,23,4825.706073111467,4.825706073111467,10,482.5706073111467
AF_17_ESPERTA,5,271.22366523336717,0.27122366523336716,2,135.61183261668359
AF_17_ESPERTA,6,2035.2298000017174,2.0352298000017175,5,407.0459600003435
AF_17_ESPERTA,7,3352.024874461029,3.352024874461029,11,304.72953404191173
AF_17_ESPERTA,8,5216.946290154707,5.216946290154707,17,306.87919353851214
AF_17_ESPERTA,9,4813.492428073328,4.813492428073328,10,481.34924280733276
AF_17_ESPERTA,10,2676.681723829607,2.6766817238296072,4,669.1704309574018
AF_17_ESPERTA,11,0.0,0.0,1,0.0
AF_17_ESPERTA,13,0.0,0.0,1,0.0
AF_17_ESPERTA,15,0.0,0.0,1,0.0
AF_17_ESPERTA,16,2608.125273358021,2.608125273358021,6,434.6875455596701
AF_17_ESPERTA,17,7049.221077636157,7.049221077636157,13,542.2477752027813
AF_17_ESPERTA,18,8463.306899060537,8.463306899060537,16,528.9566811912836
AF_17_ESPERTA,19,6210.582977846162,6.210582977846162,10,621.0582977846162
AF_17_ESPERTA,20,2506.226764934229,2.5062267649342287,4,626.5566912335572
AF_17_ESPERTA,21,316.13226591545913,0.3161322659154591,2,158.06613295772956
AF_17_ESPERTA,22,0.0,0.0,1,0.0
AF_17_ESPERTA,23,0.0,0.0,1,0.0
AF_20_CHICO,0,19994.709577637288,19.994709577637288,14,1428.1935412598064
AF_20_CHICO,1,26016.431324547633,26.016431324547632,13,2001.2639480421255
AF_20_CHICO,2,17888.715405608044,17.888715405608043,10,1788.8715405608043
AF_20_CHICO,3,21874.50032377372,21.874500323773717,16,1367.1562702358574
